submatrix,d_env,env_sd_mc,cauchy,trait_sds,env_sd_lh,recruitment,dispersal,age_crit,mass_crit,clustering,dispersion,gradient,runtime,extinct,nind,S,index
5,0.5859375,4.66328125,13.91171875,0.8515625,3.53125,4.453125,0.390625,16.5859375,13.6171875,0.1484375,0.4765625,correlated,61.760626486937205,FALSE,284491,446,2755
5,0.5859375,4.66328125,13.91171875,0.8515625,3.53125,4.453125,0.390625,16.5859375,13.6171875,0.1484375,0.4765625,linear,60.192707029978436,FALSE,284459,449,2756
5,3.0859375,9.61328125,1.46171875,0.3515625,1.53125,9.453125,5.390625,7.0859375,4.1171875,0.6484375,0.9765625,random,101.09346790711085,FALSE,624797,123,2757
5,3.0859375,9.61328125,1.46171875,0.3515625,1.53125,9.453125,5.390625,7.0859375,4.1171875,0.6484375,0.9765625,clustered,97.81143915255865,FALSE,624146,135,2758
5,3.0859375,9.61328125,1.46171875,0.3515625,1.53125,9.453125,5.390625,7.0859375,4.1171875,0.6484375,0.9765625,correlated,98.82275653282801,FALSE,623758,126,2759
A,0.4296875,2.4976562500000004,6.90859375,0.3828125,3.59375,6.640625,5.703125,5.3046875,3.5234375,0.9921875,0.5078125,linear,60.69351817766825,FALSE,502217,449,276
5,3.0859375,9.61328125,1.46171875,0.3515625,1.53125,9.453125,5.390625,7.0859375,4.1171875,0.6484375,0.9765625,linear,92.38831626971563,FALSE,624332,128,2760
5,1.8359375,7.1382812499999995,7.686718749999999,0.6015625,4.53125,1.953125,2.890625,2.3359375,18.3671875,0.8984375,0.7265625,random,17.42594119707743,FALSE,164630,339,2761
5,1.8359375,7.1382812499999995,7.686718749999999,0.6015625,4.53125,1.953125,2.890625,2.3359375,18.3671875,0.8984375,0.7265625,clustered,15.486311225096385,FALSE,159379,329,2762
5,1.8359375,7.1382812499999995,7.686718749999999,0.6015625,4.53125,1.953125,2.890625,2.3359375,18.3671875,0.8984375,0.7265625,correlated,15.861636503537495,FALSE,164787,331,2763
5,1.8359375,7.1382812499999995,7.686718749999999,0.6015625,4.53125,1.953125,2.890625,2.3359375,18.3671875,0.8984375,0.7265625,linear,15.506360161304475,FALSE,164379,351,2764
5,4.3359375,2.18828125,20.13671875,0.1015625,2.53125,6.953125,7.890625,11.8359375,8.8671875,0.3984375,0.2265625,random,76.83631618817647,FALSE,432982,450,2765
5,4.3359375,2.18828125,20.13671875,0.1015625,2.53125,6.953125,7.890625,11.8359375,8.8671875,0.3984375,0.2265625,clustered,100.2616540312767,FALSE,432472,450,2766
5,4.3359375,2.18828125,20.13671875,0.1015625,2.53125,6.953125,7.890625,11.8359375,8.8671875,0.3984375,0.2265625,correlated,84.46795819600423,FALSE,431825,450,2767
5,4.3359375,2.18828125,20.13671875,0.1015625,2.53125,6.953125,7.890625,11.8359375,8.8671875,0.3984375,0.2265625,linear,86.71392111380895,FALSE,432123,450,2768
5,1.2109375,8.37578125,17.02421875,0.9765625,3.03125,8.203125,6.640625,18.9609375,1.7421875,0.5234375,0.1015625,random,297.5507542649905,FALSE,1057277,440,2769
A,2.9296875,7.44765625,19.35859375,0.8828125,1.59375,1.640625,0.703125,14.8046875,13.0234375,0.4921875,0.0078125,random,28.476876215140024,FALSE,137153,440,277
5,1.2109375,8.37578125,17.02421875,0.9765625,3.03125,8.203125,6.640625,18.9609375,1.7421875,0.5234375,0.1015625,clustered,286.30929106871287,FALSE,1061776,443,2770
5,1.2109375,8.37578125,17.02421875,0.9765625,3.03125,8.203125,6.640625,18.9609375,1.7421875,0.5234375,0.1015625,correlated,270.26329843997956,FALSE,1056641,442,2771
5,1.2109375,8.37578125,17.02421875,0.9765625,3.03125,8.203125,6.640625,18.9609375,1.7421875,0.5234375,0.1015625,linear,283.9635447184245,FALSE,1054739,441,2772
5,3.7109375,3.42578125,4.574218749999999,0.4765625,1.03125,3.203125,1.640625,9.4609375,11.2421875,0.0234375,0.6015625,random,45.03242787122726,FALSE,230147,382,2773
5,3.7109375,3.42578125,4.574218749999999,0.4765625,1.03125,3.203125,1.640625,9.4609375,11.2421875,0.0234375,0.6015625,clustered,46.03443782726924,FALSE,230828,389,2774
5,3.7109375,3.42578125,4.574218749999999,0.4765625,1.03125,3.203125,1.640625,9.4609375,11.2421875,0.0234375,0.6015625,correlated,37.39256229797999,FALSE,230869,385,2775
5,3.7109375,3.42578125,4.574218749999999,0.4765625,1.03125,3.203125,1.640625,9.4609375,11.2421875,0.0234375,0.6015625,linear,35.442906212806705,FALSE,230906,386,2776
5,2.4609375,0.95078125,10.79921875,0.7265625,4.03125,5.703125,9.140625,4.7109375,6.4921875,0.2734375,0.8515625,random,49.34571626186371,FALSE,384739,450,2777
5,2.4609375,0.95078125,10.79921875,0.7265625,4.03125,5.703125,9.140625,4.7109375,6.4921875,0.2734375,0.8515625,clustered,59.718670745690666,FALSE,384075,450,2778
5,2.4609375,0.95078125,10.79921875,0.7265625,4.03125,5.703125,9.140625,4.7109375,6.4921875,0.2734375,0.8515625,correlated,48.31748452186584,FALSE,384689,450,2779
A,2.9296875,7.44765625,19.35859375,0.8828125,1.59375,1.640625,0.703125,14.8046875,13.0234375,0.4921875,0.0078125,clustered,30.52479598124822,FALSE,137355,443,278
5,2.4609375,0.95078125,10.79921875,0.7265625,4.03125,5.703125,9.140625,4.7109375,6.4921875,0.2734375,0.8515625,linear,49.84563701550166,FALSE,383829,450,2780
5,4.9609375,5.90078125,23.24921875,0.2265625,2.03125,0.703125,4.140625,14.2109375,15.9921875,0.7734375,0.3515625,random,18.32960569858551,FALSE,76684,447,2781
5,4.9609375,5.90078125,23.24921875,0.2265625,2.03125,0.703125,4.140625,14.2109375,15.9921875,0.7734375,0.3515625,clustered,17.729997515678406,FALSE,75264,447,2782
5,4.9609375,5.90078125,23.24921875,0.2265625,2.03125,0.703125,4.140625,14.2109375,15.9921875,0.7734375,0.3515625,correlated,19.3993865887324,FALSE,76453,446,2783
5,4.9609375,5.90078125,23.24921875,0.2265625,2.03125,0.703125,4.140625,14.2109375,15.9921875,0.7734375,0.3515625,linear,25.57094855705897,FALSE,76148,447,2784
5,2.8515625,5.43671875,3.4070312499999997,0.7734375,4.71875,1.171875,5.859375,15.6953125,18.6640625,0.7890625,0.0546875,random,23.372824092706043,FALSE,101441,241,2785
5,2.8515625,5.43671875,3.4070312499999997,0.7734375,4.71875,1.171875,5.859375,15.6953125,18.6640625,0.7890625,0.0546875,clustered,22.6151216228803,FALSE,100135,232,2786
5,2.8515625,5.43671875,3.4070312499999997,0.7734375,4.71875,1.171875,5.859375,15.6953125,18.6640625,0.7890625,0.0546875,correlated,23.456346249580385,FALSE,100492,227,2787
5,2.8515625,5.43671875,3.4070312499999997,0.7734375,4.71875,1.171875,5.859375,15.6953125,18.6640625,0.7890625,0.0546875,linear,25.73016120592753,FALSE,100664,216,2788
5,0.3515625,0.48671875,15.85703125,0.2734375,2.71875,6.171875,0.859375,6.1953125,9.1640625,0.2890625,0.5546875,random,55.22645787000656,FALSE,394099,450,2789
A,2.9296875,7.44765625,19.35859375,0.8828125,1.59375,1.640625,0.703125,14.8046875,13.0234375,0.4921875,0.0078125,correlated,58.05484136343002,FALSE,137520,443,279
5,0.3515625,0.48671875,15.85703125,0.2734375,2.71875,6.171875,0.859375,6.1953125,9.1640625,0.2890625,0.5546875,clustered,64.12690132856369,FALSE,394416,450,2790
5,0.3515625,0.48671875,15.85703125,0.2734375,2.71875,6.171875,0.859375,6.1953125,9.1640625,0.2890625,0.5546875,correlated,57.91574958562851,FALSE,394559,450,2791
5,0.3515625,0.48671875,15.85703125,0.2734375,2.71875,6.171875,0.859375,6.1953125,9.1640625,0.2890625,0.5546875,linear,55.02166569630305,FALSE,393765,450,2792
5,4.1015625,2.96171875,22.08203125,0.5234375,3.71875,3.671875,8.359375,1.4453125,13.9140625,0.0390625,0.8046875,random,34.068765207131705,FALSE,262919,450,2793
5,4.1015625,2.96171875,22.08203125,0.5234375,3.71875,3.671875,8.359375,1.4453125,13.9140625,0.0390625,0.8046875,clustered,24.488111607233684,FALSE,261331,450,2794
5,4.1015625,2.96171875,22.08203125,0.5234375,3.71875,3.671875,8.359375,1.4453125,13.9140625,0.0390625,0.8046875,correlated,24.399035278956095,FALSE,261743,450,2795
5,4.1015625,2.96171875,22.08203125,0.5234375,3.71875,3.671875,8.359375,1.4453125,13.9140625,0.0390625,0.8046875,linear,26.265572436650594,FALSE,262980,450,2796
5,1.6015625,7.91171875,9.63203125,0.0234375,1.71875,8.671875,3.359375,10.9453125,4.4140625,0.5390625,0.3046875,random,115.15688635905583,FALSE,582208,379,2797
5,1.6015625,7.91171875,9.63203125,0.0234375,1.71875,8.671875,3.359375,10.9453125,4.4140625,0.5390625,0.3046875,clustered,116.4982427795728,FALSE,581896,413,2798
5,1.6015625,7.91171875,9.63203125,0.0234375,1.71875,8.671875,3.359375,10.9453125,4.4140625,0.5390625,0.3046875,correlated,165.73545398314795,FALSE,583671,396,2799
A,1.875,3.8125,21.8875,0.375,3.5,8.75,8.75,17.625,17.625,0.375,0.625,linear,124.83477779626847,FALSE,493485,450,28
A,2.9296875,7.44765625,19.35859375,0.8828125,1.59375,1.640625,0.703125,14.8046875,13.0234375,0.4921875,0.0078125,linear,28.31493935585022,FALSE,136608,444,280
5,1.6015625,7.91171875,9.63203125,0.0234375,1.71875,8.671875,3.359375,10.9453125,4.4140625,0.5390625,0.3046875,linear,105.23597635825475,FALSE,581928,396,2800
6,2.7105054312137606e-19,0.1,0.1,5.421010862427522e-20,1,5.421010862427521e-19,5.421010862427521e-19,1,1,5.421010862427522e-20,5.421010862427522e-20,random,0.0992047667503357,TRUE,NA,NA,2801
6,2.7105054312137606e-19,0.1,0.1,5.421010862427522e-20,1,5.421010862427521e-19,5.421010862427521e-19,1,1,5.421010862427522e-20,5.421010862427522e-20,clustered,0.10764592488606771,TRUE,NA,NA,2802
6,2.7105054312137606e-19,0.1,0.1,5.421010862427522e-20,1,5.421010862427521e-19,5.421010862427521e-19,1,1,5.421010862427522e-20,5.421010862427522e-20,correlated,0.10993711153666179,TRUE,NA,NA,2803
6,2.7105054312137606e-19,0.1,0.1,5.421010862427522e-20,1,5.421010862427521e-19,5.421010862427521e-19,1,1,5.421010862427522e-20,5.421010862427522e-20,linear,0.10729812383651734,TRUE,NA,NA,2804
6,2.5,5.05,12.55,0.5,3,5,5,10.5,10.5,0.5,0.5,random,63.29488146702449,FALSE,326725,447,2805
6,2.5,5.05,12.55,0.5,3,5,5,10.5,10.5,0.5,0.5,clustered,54.05828769207001,FALSE,327989,444,2806
6,2.5,5.05,12.55,0.5,3,5,5,10.5,10.5,0.5,0.5,correlated,69.62120656569799,FALSE,328388,444,2807
6,2.5,5.05,12.55,0.5,3,5,5,10.5,10.5,0.5,0.5,linear,79.64650478363038,FALSE,328427,446,2808
6,1.25,7.525,18.775,0.25,2,2.5,2.5,15.25,5.75,0.75,0.75,random,45.721594870090485,FALSE,237284,442,2809
A,1.6796875,9.92265625,13.13359375,0.1328125,4.59375,9.140625,8.203125,19.5546875,8.2734375,0.2421875,0.2578125,random,138.4850224296252,FALSE,543059,406,281
6,1.25,7.525,18.775,0.25,2,2.5,2.5,15.25,5.75,0.75,0.75,clustered,43.514623554547626,FALSE,235915,438,2810
6,1.25,7.525,18.775,0.25,2,2.5,2.5,15.25,5.75,0.75,0.75,correlated,60.17790504693985,FALSE,236151,439,2811
6,1.25,7.525,18.775,0.25,2,2.5,2.5,15.25,5.75,0.75,0.75,linear,44.29970668554306,FALSE,235553,446,2812
6,3.75,2.575,6.324999999999999,0.75,4,7.5,7.5,5.75,15.25,0.25,0.25,random,65.21205422480901,FALSE,451979,444,2813
6,3.75,2.575,6.324999999999999,0.75,4,7.5,7.5,5.75,15.25,0.25,0.25,clustered,64.31276186307271,FALSE,451874,447,2814
6,3.75,2.575,6.324999999999999,0.75,4,7.5,7.5,5.75,15.25,0.25,0.25,correlated,86.89167414506277,FALSE,451256,448,2815
6,3.75,2.575,6.324999999999999,0.75,4,7.5,7.5,5.75,15.25,0.25,0.25,linear,65.3535383939743,FALSE,451279,444,2816
6,0.625,6.2875,3.2125,0.125,4.5,3.75,6.25,3.375,12.875,0.625,0.375,random,35.001703087488814,FALSE,267419,222,2817
6,0.625,6.2875,3.2125,0.125,4.5,3.75,6.25,3.375,12.875,0.625,0.375,clustered,31.354946247736613,FALSE,266386,224,2818
6,0.625,6.2875,3.2125,0.125,4.5,3.75,6.25,3.375,12.875,0.625,0.375,correlated,28.64347460269928,FALSE,267295,238,2819
A,1.6796875,9.92265625,13.13359375,0.1328125,4.59375,9.140625,8.203125,19.5546875,8.2734375,0.2421875,0.2578125,clustered,136.03397354682286,FALSE,542034,411,282
6,0.625,6.2875,3.2125,0.125,4.5,3.75,6.25,3.375,12.875,0.625,0.375,linear,29.54531571865082,FALSE,267386,233,2820
6,3.125,1.3375,15.6625,0.625,2.5,8.75,1.25,12.875,3.375,0.125,0.875,random,127.95513481299082,FALSE,636930,450,2821
6,3.125,1.3375,15.6625,0.625,2.5,8.75,1.25,12.875,3.375,0.125,0.875,clustered,118.93829200267791,FALSE,637643,450,2822
6,3.125,1.3375,15.6625,0.625,2.5,8.75,1.25,12.875,3.375,0.125,0.875,correlated,136.8430935382843,FALSE,636569,450,2823
6,3.125,1.3375,15.6625,0.625,2.5,8.75,1.25,12.875,3.375,0.125,0.875,linear,152.81685111920038,FALSE,636061,450,2824
6,1.875,3.8125,21.8875,0.375,3.5,1.25,8.75,17.625,17.625,0.375,0.625,random,23.417491829395296,FALSE,104370,450,2825
6,1.875,3.8125,21.8875,0.375,3.5,1.25,8.75,17.625,17.625,0.375,0.625,clustered,25.935822693506875,FALSE,104042,450,2826
6,1.875,3.8125,21.8875,0.375,3.5,1.25,8.75,17.625,17.625,0.375,0.625,correlated,24.31696596542994,FALSE,104039,450,2827
6,1.875,3.8125,21.8875,0.375,3.5,1.25,8.75,17.625,17.625,0.375,0.625,linear,26.075231138865153,FALSE,103322,450,2828
6,4.375,8.7625,9.437499999999998,0.875,1.5,6.25,3.75,8.125,8.125,0.875,0.125,random,60.948230350017546,FALSE,407774,379,2829
A,1.6796875,9.92265625,13.13359375,0.1328125,4.59375,9.140625,8.203125,19.5546875,8.2734375,0.2421875,0.2578125,correlated,135.9497774720192,FALSE,541877,414,283
6,4.375,8.7625,9.437499999999998,0.875,1.5,6.25,3.75,8.125,8.125,0.875,0.125,clustered,67.56350105206171,FALSE,407247,358,2830
6,4.375,8.7625,9.437499999999998,0.875,1.5,6.25,3.75,8.125,8.125,0.875,0.125,correlated,69.18442056973775,FALSE,407372,362,2831
6,4.375,8.7625,9.437499999999998,0.875,1.5,6.25,3.75,8.125,8.125,0.875,0.125,linear,77.13569466670354,FALSE,408218,370,2832
6,0.3125,0.71875,1.65625,0.0625,3.25,9.375,6.875,11.6875,18.8125,0.1875,0.0625,random,106.7673633535703,FALSE,531331,442,2833
6,0.3125,0.71875,1.65625,0.0625,3.25,9.375,6.875,11.6875,18.8125,0.1875,0.0625,clustered,100.41901749372482,FALSE,533034,445,2834
6,0.3125,0.71875,1.65625,0.0625,3.25,9.375,6.875,11.6875,18.8125,0.1875,0.0625,correlated,101.77397784392039,FALSE,530503,446,2835
6,0.3125,0.71875,1.65625,0.0625,3.25,9.375,6.875,11.6875,18.8125,0.1875,0.0625,linear,106.8561066865921,FALSE,530895,440,2836
6,2.8125,5.66875,14.10625,0.5625,1.25,4.375,1.875,2.1875,9.3125,0.6875,0.5625,random,33.036585938930514,FALSE,304853,445,2837
6,2.8125,5.66875,14.10625,0.5625,1.25,4.375,1.875,2.1875,9.3125,0.6875,0.5625,clustered,33.788431258996326,FALSE,304631,444,2838
6,2.8125,5.66875,14.10625,0.5625,1.25,4.375,1.875,2.1875,9.3125,0.6875,0.5625,correlated,31.147865108648936,FALSE,306445,441,2839
A,1.6796875,9.92265625,13.13359375,0.1328125,4.59375,9.140625,8.203125,19.5546875,8.2734375,0.2421875,0.2578125,linear,129.48750207424163,FALSE,542341,407,284
6,2.8125,5.66875,14.10625,0.5625,1.25,4.375,1.875,2.1875,9.3125,0.6875,0.5625,linear,34.29445104598999,FALSE,305857,442,2840
6,1.5625,8.14375,20.33125,0.3125,4.25,6.875,9.375,6.9375,14.0625,0.9375,0.8125,random,77.98732524315515,FALSE,422484,449,2841
6,1.5625,8.14375,20.33125,0.3125,4.25,6.875,9.375,6.9375,14.0625,0.9375,0.8125,clustered,61.658620754877724,FALSE,420125,441,2842
6,1.5625,8.14375,20.33125,0.3125,4.25,6.875,9.375,6.9375,14.0625,0.9375,0.8125,correlated,68.81324360768001,FALSE,421037,446,2843
6,1.5625,8.14375,20.33125,0.3125,4.25,6.875,9.375,6.9375,14.0625,0.9375,0.8125,linear,70.1094211657842,FALSE,420371,448,2844
6,4.0625,3.19375,7.88125,0.8125,2.25,1.875,4.375,16.4375,4.5625,0.4375,0.3125,random,43.61961931784948,FALSE,227971,437,2845
6,4.0625,3.19375,7.88125,0.8125,2.25,1.875,4.375,16.4375,4.5625,0.4375,0.3125,clustered,67.50201019446055,FALSE,229164,438,2846
6,4.0625,3.19375,7.88125,0.8125,2.25,1.875,4.375,16.4375,4.5625,0.4375,0.3125,correlated,53.74650358359019,FALSE,227593,438,2847
6,4.0625,3.19375,7.88125,0.8125,2.25,1.875,4.375,16.4375,4.5625,0.4375,0.3125,linear,42.9810955286026,FALSE,228616,440,2848
6,0.9375,6.90625,4.768749999999999,0.1875,2.75,5.625,0.625,14.0625,6.9375,0.5625,0.4375,random,72.02314600944518,FALSE,382592,303,2849
A,4.1796875,4.97265625,0.6835937499999999,0.6328125,2.59375,4.140625,3.203125,10.0546875,17.7734375,0.7421875,0.7578125,random,46.02791291872661,FALSE,271654,102,285
6,0.9375,6.90625,4.768749999999999,0.1875,2.75,5.625,0.625,14.0625,6.9375,0.5625,0.4375,clustered,74.25060391426086,FALSE,382113,288,2850
6,0.9375,6.90625,4.768749999999999,0.1875,2.75,5.625,0.625,14.0625,6.9375,0.5625,0.4375,correlated,73.11396088997523,FALSE,382391,295,2851
6,0.9375,6.90625,4.768749999999999,0.1875,2.75,5.625,0.625,14.0625,6.9375,0.5625,0.4375,linear,75.02913961410522,FALSE,381208,289,2852
6,3.4375,1.9562500000000005,17.21875,0.6875,4.75,0.625,5.625,4.5625,16.4375,0.0625,0.9375,random,19.20044359366099,FALSE,74079,450,2853
6,3.4375,1.9562500000000005,17.21875,0.6875,4.75,0.625,5.625,4.5625,16.4375,0.0625,0.9375,clustered,18.493721580505373,FALSE,73899,450,2854
6,3.4375,1.9562500000000005,17.21875,0.6875,4.75,0.625,5.625,4.5625,16.4375,0.0625,0.9375,correlated,10.965604623158773,FALSE,73869,450,2855
6,3.4375,1.9562500000000005,17.21875,0.6875,4.75,0.625,5.625,4.5625,16.4375,0.0625,0.9375,linear,11.908753144741059,FALSE,73892,450,2856
6,2.1875,4.4312499999999995,23.44375,0.4375,1.75,8.125,3.125,9.3125,2.1875,0.3125,0.6875,random,110.18492014408112,FALSE,721381,450,2857
6,2.1875,4.4312499999999995,23.44375,0.4375,1.75,8.125,3.125,9.3125,2.1875,0.3125,0.6875,clustered,118.96668821970621,FALSE,721804,450,2858
6,2.1875,4.4312499999999995,23.44375,0.4375,1.75,8.125,3.125,9.3125,2.1875,0.3125,0.6875,correlated,118.8727673371633,FALSE,720606,450,2859
A,4.1796875,4.97265625,0.6835937499999999,0.6328125,2.59375,4.140625,3.203125,10.0546875,17.7734375,0.7421875,0.7578125,clustered,43.424010543028515,FALSE,270707,87,286
6,2.1875,4.4312499999999995,23.44375,0.4375,1.75,8.125,3.125,9.3125,2.1875,0.3125,0.6875,linear,146.0501732945442,FALSE,721772,450,2860
6,4.6875,9.38125,10.99375,0.9375,3.75,3.125,8.125,18.8125,11.6875,0.8125,0.1875,random,95.45109117031097,FALSE,220745,366,2861
6,4.6875,9.38125,10.99375,0.9375,3.75,3.125,8.125,18.8125,11.6875,0.8125,0.1875,clustered,54.74394799073537,FALSE,221265,362,2862
6,4.6875,9.38125,10.99375,0.9375,3.75,3.125,8.125,18.8125,11.6875,0.8125,0.1875,correlated,51.347791914145155,FALSE,220947,385,2863
6,4.6875,9.38125,10.99375,0.9375,3.75,3.125,8.125,18.8125,11.6875,0.8125,0.1875,linear,52.83421928882599,FALSE,220005,380,2864
6,1.09375,9.690625,24.221875,0.53125,2.375,4.6875,5.3125,7.53125,17.03125,0.28125,0.53125,random,48.97682621876399,FALSE,300872,443,2865
6,1.09375,9.690625,24.221875,0.53125,2.375,4.6875,5.3125,7.53125,17.03125,0.28125,0.53125,clustered,45.1922624985377,FALSE,302509,446,2866
6,1.09375,9.690625,24.221875,0.53125,2.375,4.6875,5.3125,7.53125,17.03125,0.28125,0.53125,correlated,64.55152675708135,FALSE,301832,443,2867
6,1.09375,9.690625,24.221875,0.53125,2.375,4.6875,5.3125,7.53125,17.03125,0.28125,0.53125,linear,49.343532025814056,FALSE,302300,447,2868
6,3.59375,4.740625,11.771875,0.03125,4.375,9.6875,0.3125,17.03125,7.53125,0.78125,0.03125,random,135.29272178411483,FALSE,581257,446,2869
A,4.1796875,4.97265625,0.6835937499999999,0.6328125,2.59375,4.140625,3.203125,10.0546875,17.7734375,0.7421875,0.7578125,correlated,46.867708464463554,FALSE,269317,88,287
6,3.59375,4.740625,11.771875,0.03125,4.375,9.6875,0.3125,17.03125,7.53125,0.78125,0.03125,clustered,181.8334170262019,FALSE,579974,448,2870
6,3.59375,4.740625,11.771875,0.03125,4.375,9.6875,0.3125,17.03125,7.53125,0.78125,0.03125,correlated,141.14952921072643,FALSE,581743,448,2871
6,3.59375,4.740625,11.771875,0.03125,4.375,9.6875,0.3125,17.03125,7.53125,0.78125,0.03125,linear,133.70745743513106,FALSE,580519,448,2872
6,2.34375,2.265625,5.546874999999999,0.78125,1.375,2.1875,7.8125,12.28125,12.28125,0.53125,0.28125,random,33.552833541234335,FALSE,171269,443,2873
6,2.34375,2.265625,5.546874999999999,0.78125,1.375,2.1875,7.8125,12.28125,12.28125,0.53125,0.28125,clustered,48.845734711488085,FALSE,171993,434,2874
6,2.34375,2.265625,5.546874999999999,0.78125,1.375,2.1875,7.8125,12.28125,12.28125,0.53125,0.28125,correlated,30.12757062514623,FALSE,172263,440,2875
6,2.34375,2.265625,5.546874999999999,0.78125,1.375,2.1875,7.8125,12.28125,12.28125,0.53125,0.28125,linear,32.99048810402552,FALSE,170627,431,2876
6,4.84375,7.215625,17.996875,0.28125,3.375,7.1875,2.8125,2.78125,2.78125,0.03125,0.78125,random,61.115726963678995,FALSE,503680,444,2877
6,4.84375,7.215625,17.996875,0.28125,3.375,7.1875,2.8125,2.78125,2.78125,0.03125,0.78125,clustered,54.02640877564748,FALSE,505517,448,2878
6,4.84375,7.215625,17.996875,0.28125,3.375,7.1875,2.8125,2.78125,2.78125,0.03125,0.78125,correlated,85.82150694131852,FALSE,506234,446,2879
A,4.1796875,4.97265625,0.6835937499999999,0.6328125,2.59375,4.140625,3.203125,10.0546875,17.7734375,0.7421875,0.7578125,linear,45.97736078103383,FALSE,269894,95,288
6,4.84375,7.215625,17.996875,0.28125,3.375,7.1875,2.8125,2.78125,2.78125,0.03125,0.78125,linear,54.52206768989563,FALSE,505620,448,2880
6,0.46875,3.5031250000000003,21.109375,0.65625,3.875,0.9375,1.5625,9.90625,9.90625,0.90625,0.90625,random,18.522255965073903,FALSE,111039,450,2881
6,0.46875,3.5031250000000003,21.109375,0.65625,3.875,0.9375,1.5625,9.90625,9.90625,0.90625,0.90625,clustered,18.987534558773042,FALSE,109532,450,2882
6,0.46875,3.5031250000000003,21.109375,0.65625,3.875,0.9375,1.5625,9.90625,9.90625,0.90625,0.90625,correlated,19.41730080842972,FALSE,111420,450,2883
6,0.46875,3.5031250000000003,21.109375,0.65625,3.875,0.9375,1.5625,9.90625,9.90625,0.90625,0.90625,linear,22.370193696022035,FALSE,109413,450,2884
6,2.96875,8.453125,8.659374999999999,0.15625,1.875,5.9375,6.5625,19.40625,19.40625,0.40625,0.40625,random,85.53225735028585,FALSE,348955,362,2885
6,2.96875,8.453125,8.659374999999999,0.15625,1.875,5.9375,6.5625,19.40625,19.40625,0.40625,0.40625,clustered,76.32847971916199,FALSE,348294,350,2886
6,2.96875,8.453125,8.659374999999999,0.15625,1.875,5.9375,6.5625,19.40625,19.40625,0.40625,0.40625,correlated,90.33107093572616,FALSE,349830,373,2887
6,2.96875,8.453125,8.659374999999999,0.15625,1.875,5.9375,6.5625,19.40625,19.40625,0.40625,0.40625,linear,79.57304863929748,FALSE,349139,371,2888
6,1.71875,5.9781249999999995,2.4343749999999997,0.90625,4.875,3.4375,4.0625,14.65625,5.15625,0.15625,0.15625,random,73.78101027409235,FALSE,292257,183,2889
A,0.7421875,5.5914062499999995,11.57734375,0.3203125,4.34375,3.515625,5.078125,11.2421875,9.4609375,0.4296875,0.9453125,random,84.23850582440694,FALSE,254377,438,289
6,1.71875,5.9781249999999995,2.4343749999999997,0.90625,4.875,3.4375,4.0625,14.65625,5.15625,0.15625,0.15625,clustered,57.72815291881561,FALSE,292274,188,2890
6,1.71875,5.9781249999999995,2.4343749999999997,0.90625,4.875,3.4375,4.0625,14.65625,5.15625,0.15625,0.15625,correlated,57.34717210928599,FALSE,292071,216,2891
6,1.71875,5.9781249999999995,2.4343749999999997,0.90625,4.875,3.4375,4.0625,14.65625,5.15625,0.15625,0.15625,linear,54.344879202047984,FALSE,292042,196,2892
6,4.21875,1.0281250000000002,14.884375,0.40625,2.875,8.4375,9.0625,5.15625,14.65625,0.65625,0.65625,random,70.57590599060059,FALSE,502818,450,2893
6,4.21875,1.0281250000000002,14.884375,0.40625,2.875,8.4375,9.0625,5.15625,14.65625,0.65625,0.65625,clustered,69.26790577570597,FALSE,501284,450,2894
6,4.21875,1.0281250000000002,14.884375,0.40625,2.875,8.4375,9.0625,5.15625,14.65625,0.65625,0.65625,correlated,100.89711853265763,FALSE,503873,450,2895
6,4.21875,1.0281250000000002,14.884375,0.40625,2.875,8.4375,9.0625,5.15625,14.65625,0.65625,0.65625,linear,70.61744455099105,FALSE,502574,450,2896
6,0.78125,9.071875,22.665625,0.59375,4.125,5.3125,2.1875,15.84375,3.96875,0.46875,0.59375,random,86.34730751117071,FALSE,433695,450,2897
6,0.78125,9.071875,22.665625,0.59375,4.125,5.3125,2.1875,15.84375,3.96875,0.46875,0.59375,clustered,88.55336234966914,FALSE,433281,446,2898
6,0.78125,9.071875,22.665625,0.59375,4.125,5.3125,2.1875,15.84375,3.96875,0.46875,0.59375,correlated,95.65055459340414,FALSE,434818,447,2899
A,4.375,8.7625,9.437499999999998,0.875,1.5,3.75,3.75,8.125,8.125,0.875,0.125,random,42.89008222818374,FALSE,278573,367,29
A,0.7421875,5.5914062499999995,11.57734375,0.3203125,4.34375,3.515625,5.078125,11.2421875,9.4609375,0.4296875,0.9453125,clustered,47.70661440690358,FALSE,253567,434,290
6,0.78125,9.071875,22.665625,0.59375,4.125,5.3125,2.1875,15.84375,3.96875,0.46875,0.59375,linear,105.52911391655604,FALSE,432954,445,2900
6,3.28125,4.121875,10.215625,0.09375,2.125,0.3125,7.1875,6.34375,13.46875,0.96875,0.09375,random,10.079574819405874,FALSE,40471,410,2901
6,3.28125,4.121875,10.215625,0.09375,2.125,0.3125,7.1875,6.34375,13.46875,0.96875,0.09375,clustered,14.349556676546733,FALSE,41552,416,2902
6,3.28125,4.121875,10.215625,0.09375,2.125,0.3125,7.1875,6.34375,13.46875,0.96875,0.09375,correlated,9.413028132915496,FALSE,43264,409,2903
6,3.28125,4.121875,10.215625,0.09375,2.125,0.3125,7.1875,6.34375,13.46875,0.96875,0.09375,linear,9.730574806531271,FALSE,43474,409,2904
